crime_rating,distance,weight_safest_12,weight_safest_14,weight_safest_18,weight_shortest,osm_start_id,osm_end_id
22.0,0.08041,0.10775,0.08952,0.08432,0.08041,65303234,65303231
55.0,0.05907,0.12742,0.08185,0.06883,0.05907,65303314,65292412
89.5,0.08347,0.19469,0.12054,0.09936,0.08347,65303314,65297999
132.5,0.0566,0.22125,0.11148,0.08012,0.0566,65303314,65336650
107.0,0.06759,0.20056,0.11191,0.08659,0.06759,65303314,65303340
57.5,0.06238,0.13383,0.0862,0.07259,0.06238,65303314,65303309
44.5,0.03946,0.09476,0.05789,0.04736,0.03946,65303464,581251798
29.5,0.08194,0.1186,0.09416,0.08718,0.08194,65303464,65307038
33.5,0.04075,0.08238,0.05463,0.0467,0.04075,65303464,65303467
11.5,0.03033,0.04462,0.03509,0.03237,0.03033,65303467,65303470
11.0,0.0122,0.02587,0.01676,0.01415,0.0122,65303467,581251798
33.5,0.04075,0.08238,0.05463,0.0467,0.04075,65303467,65303464
5.0,0.05615,0.06236,0.05822,0.05704,0.05615,65304092,65304095
4.5,0.05401,0.0596,0.05587,0.05481,0.05401,65304092,65304090
2.5,0.1202,0.12331,0.12124,0.12064,0.1202,65304092,2399950819
5.0,0.08392,0.09013,0.08599,0.08481,0.08392,65304092,65349068
0.5,0.12381,0.12443,0.12402,0.1239,0.12381,65304225,65292181
21.0,0.09134,0.11744,0.10004,0.09507,0.09134,65304225,65305338
2.0,0.05084,0.05333,0.05167,0.0512,0.05084,65304225,65304227
2.0,0.05064,0.05313,0.05147,0.051,0.05064,65304225,65304223
1.0,0.05891,0.06015,0.05932,0.05909,0.05891,65304416,65304422
1.0,0.06026,0.0615,0.06067,0.06044,0.06026,65304416,65304399
1.0,0.00503,0.00627,0.00544,0.00521,0.00503,65304416,258912678
20.0,0.00696,0.03181,0.01524,0.01051,0.00696,65304538,65304588
66.0,0.25622,0.33824,0.28356,0.26794,0.25622,65304538,615144395
266.5,0.25691,0.58808,0.3673,0.30422,0.25691,65304538,2269180963
20.0,0.02421,0.04906,0.03249,0.02776,0.02421,65304538,65304534
40.0,0.00889,0.0586,0.02546,0.01599,0.00889,65304538,65304540
16.0,0.04876,0.06864,0.05539,0.0516,0.04876,65304983,65362333
14.5,0.04951,0.06753,0.05552,0.05208,0.04951,65304983,65333095
3.5,0.07668,0.08103,0.07813,0.0773,0.07668,65304983,65304982
19.0,0.02399,0.0476,0.03186,0.02736,0.02399,65305006,65305008
21.5,0.02996,0.05668,0.03887,0.03378,0.02996,65305006,65305004
7.5,0.05882,0.06814,0.06193,0.06015,0.05882,65305006,65312123
37.5,0.01513,0.06173,0.03066,0.02179,0.01513,65305194,2378756170
66.0,0.06911,0.15113,0.09645,0.08083,0.06911,65305194,65305204
36.0,0.03996,0.0847,0.05487,0.04635,0.03996,65305194,65297337
104.0,0.09758,0.22682,0.14066,0.11604,0.09758,65305224,65306058
50.5,0.04818,0.11093,0.0691,0.05714,0.04818,65305224,2378756154
15.5,0.03757,0.05683,0.04399,0.04032,0.03757,65305224,65305220
13.0,0.05225,0.0684,0.05763,0.05456,0.05225,65305396,65345318
14.0,0.00866,0.02606,0.01446,0.01115,0.00866,65305396,2249911790
14.0,0.08984,0.10724,0.09564,0.09233,0.08984,65305396,65305400
39.5,0.03531,0.0844,0.05167,0.04232,0.03531,65305572,65324110
40.0,0.02318,0.07289,0.03975,0.03028,0.02318,65305572,65324108
45.0,0.03951,0.09543,0.05815,0.0475,0.03951,65305572,65305569
10.5,0.03331,0.04636,0.03766,0.03517,0.03331,65305773,65305776
6.5,0.00935,0.01743,0.01204,0.0105,0.00935,65305773,597382297
26.5,0.04487,0.0778,0.05585,0.04957,0.04487,65305859,65312628
27.0,0.02853,0.06208,0.03971,0.03332,0.02853,65305859,612027338
23.0,0.01387,0.04245,0.0234,0.01795,0.01387,65305859,612027255
27.5,0.03169,0.06586,0.04308,0.03657,0.03169,65305859,65305857
0.0,0.20274,0.20274,0.20274,0.20274,0.20274,65305894,65302449
0.0,0.04614,0.04614,0.04614,0.04614,0.04614,65305894,65308182
0.0,0.04577,0.04577,0.04577,0.04577,0.04577,65305894,65308178
0.0,0.04462,0.04462,0.04462,0.04462,0.04462,65305894,65305895
0.0,0.0527,0.0527,0.0527,0.0527,0.0527,65306098,65322423
0.0,0.06792,0.06792,0.06792,0.06792,0.06792,65306098,1350266697
12.0,0.01832,0.03323,0.02329,0.02045,0.01832,65306178,65306179
13.0,0.0198,0.03595,0.02518,0.02211,0.0198,65306178,65306177
13.0,0.04484,0.06099,0.05022,0.04715,0.04484,65306178,65337484
16.0,0.05702,0.0769,0.06365,0.05986,0.05702,65306229,65305069
15.0,0.10781,0.12645,0.11402,0.11047,0.10781,65306229,386843246
13.5,0.06349,0.08027,0.06908,0.06589,0.06349,65306229,65323658
14.0,0.02959,0.04699,0.03539,0.03208,0.02959,65306229,65323653
84.5,0.02497,0.12998,0.05997,0.03997,0.02497,65306433,408494981
206.5,0.04892,0.30553,0.13446,0.08558,0.04892,65306433,260494525
11.5,0.07138,0.08567,0.07614,0.07342,0.07138,65306617,65354844
6.0,0.02526,0.03272,0.02775,0.02633,0.02526,65306617,363034732
5.0,0.05761,0.06382,0.05968,0.0585,0.05761,65306617,363035181
46.5,0.00806,0.06584,0.02732,0.01631,0.00806,65306782,311437032
140.0,0.08393,0.2579,0.14192,0.10878,0.08393,65306782,1067969760
211.0,0.04597,0.30817,0.13337,0.08343,0.04597,65306782,65330654
53.0,0.01733,0.08319,0.03928,0.02674,0.01733,65306782,260193609
0.0,0.00916,0.00916,0.00916,0.00916,0.00916,65308159,1792772861
0.0,0.08015,0.08015,0.08015,0.08015,0.08015,65308159,1792772846
0.0,0.19931,0.19931,0.19931,0.19931,0.19931,65308159,65330674
0.0,0.05917,0.05917,0.05917,0.05917,0.05917,65308159,65308170
0.0,0.0822,0.0822,0.0822,0.0822,0.0822,65308159,65284362
486.5,0.04519,0.64975,0.24671,0.13156,0.04519,65308270,65308268
421.0,0.04547,0.56863,0.21986,0.12021,0.04547,65308270,65308272
45.5,0.091,0.14754,0.10985,0.09908,0.091,65308306,65308304
46.0,0.09092,0.14808,0.10997,0.09909,0.09092,65308306,65308310
48.5,0.03426,0.09453,0.05435,0.04287,0.03426,65308306,65357224
40.5,0.06522,0.11555,0.082,0.07241,0.06522,65308306,65352351
0.0,0.00564,0.00564,0.00564,0.00564,0.00564,65308435,65342590
0.0,0.01259,0.01259,0.01259,0.01259,0.01259,65308435,65286796
15.5,0.05875,0.07801,0.06517,0.0615,0.05875,65308500,65287672
13.0,0.05858,0.07473,0.06396,0.06089,0.05858,65308500,65287709
11.0,0.12838,0.14205,0.13294,0.13033,0.12838,65308500,65349661
21.0,0.1289,0.155,0.1376,0.13263,0.1289,65308500,258911596
8.0,0.01115,0.02109,0.01446,0.01257,0.01115,65308516,775098103
6.0,0.02225,0.02971,0.02474,0.02332,0.02225,65308516,1037753776
7.0,0.12866,0.13736,0.13156,0.1299,0.12866,65308516,65340583
11.0,0.12969,0.14336,0.13425,0.13164,0.12969,65308516,258911615
7.0,0.12829,0.13699,0.13119,0.12953,0.12829,65308587,65330033
9.0,0.13013,0.14131,0.13386,0.13173,0.13013,65308587,258911657
7.0,0.05875,0.06745,0.06165,0.05999,0.05875,65308587,65297051
9.5,0.05875,0.07056,0.06269,0.06044,0.05875,65308587,65308586
9.0,0.12819,0.13937,0.13192,0.12979,0.12819,65308590,65349696
7.5,0.13295,0.14227,0.13606,0.13428,0.13295,65308590,65338735
6.5,0.03379,0.04187,0.03648,0.03494,0.03379,65308590,315367013
6.5,0.05859,0.06667,0.06128,0.05974,0.05859,65308590,65297051
8.0,0.12839,0.13833,0.1317,0.12981,0.12839,65308593,65349699
7.5,0.13297,0.14229,0.13608,0.1343,0.13297,65308593,65338809
6.0,0.05864,0.0661,0.06113,0.05971,0.05864,65308593,65308595
6.0,0.02475,0.03221,0.02724,0.02582,0.02475,65308593,315367013
6.0,0.06674,0.0742,0.06923,0.06781,0.06674,65308595,65309738
6.0,0.13296,0.14042,0.13545,0.13403,0.13296,65308595,65309736
5.0,0.05837,0.06458,0.06044,0.05926,0.05837,65308595,65308598
6.0,0.05864,0.0661,0.06113,0.05971,0.05864,65308595,65308593
5.0,0.06534,0.07155,0.06741,0.06623,0.06534,65308598,65322185
6.0,0.13296,0.14042,0.13545,0.13403,0.13296,65308598,65322183
3.0,0.05942,0.06315,0.06066,0.05995,0.05942,65308598,65308600
5.0,0.05837,0.06458,0.06044,0.05926,0.05837,65308598,65308595
16.0,0.06459,0.08447,0.07122,0.06743,0.06459,65308600,65331035
2.0,0.02356,0.02605,0.02439,0.02392,0.02356,65308600,1720871524
3.0,0.05942,0.06315,0.06066,0.05995,0.05942,65308600,65308598
78.0,0.04394,0.14087,0.07625,0.05779,0.04394,65308612,65339305
82.5,0.0455,0.14802,0.07967,0.06015,0.0455,65308612,65336588
61.0,0.06528,0.14108,0.09055,0.07611,0.06528,65308612,65308319
179.0,0.03682,0.25926,0.11097,0.0686,0.03682,65308621,65314146
195.0,0.04852,0.29084,0.12929,0.08314,0.04852,65308621,65314148
13.5,0.04906,0.06584,0.05465,0.05146,0.04906,65308635,65330298
18.5,0.04913,0.07212,0.05679,0.05241,0.04913,65308635,65330296
12.5,0.12716,0.14269,0.13234,0.12938,0.12716,65308635,65308639
10.0,0.0489,0.06133,0.05304,0.05068,0.0489,65308639,65332924
11.0,0.04918,0.06285,0.05374,0.05113,0.04918,65308639,65349385
10.0,0.12389,0.13632,0.12803,0.12567,0.12389,65308639,65308642
12.5,0.12716,0.14269,0.13234,0.12938,0.12716,65308639,65308635
10.0,0.04926,0.06169,0.0534,0.05104,0.04926,65308642,1607089625
12.5,0.04924,0.06477,0.05442,0.05146,0.04924,65308642,65335444
7.5,0.12179,0.13111,0.1249,0.12312,0.12179,65308642,65299748
10.0,0.12389,0.13632,0.12803,0.12567,0.12389,65308642,65308639
5.5,0.00946,0.01629,0.01174,0.01044,0.00946,65308644,65308653
4.0,0.04934,0.05431,0.051,0.05005,0.04934,65308644,1607089623
5.0,0.13779,0.144,0.13986,0.13868,0.13779,65308644,65299748
6.5,0.03943,0.04751,0.04212,0.04058,0.03943,65308653,1607089658
5.5,0.00946,0.01629,0.01174,0.01044,0.00946,65308653,65308644
56.5,0.11461,0.18482,0.13801,0.12464,0.11461,65308653,65308666
94.5,0.20134,0.31877,0.24048,0.21812,0.20134,29892598,1970807574
32.5,0.13808,0.17847,0.15154,0.14385,0.13808,29892598,1659365989
18.5,0.02915,0.05214,0.03681,0.03243,0.02915,65309735,65345012
10.0,0.05923,0.07166,0.06337,0.06101,0.05923,65309735,65345009
8.0,0.06367,0.07361,0.06698,0.06509,0.06367,65309735,65309736
7.0,0.0587,0.0674,0.0616,0.05994,0.0587,65309740,65322187
9.5,0.0584,0.07021,0.06234,0.06009,0.0584,65309740,65349699
9.5,0.13006,0.14187,0.134,0.13175,0.13006,65309740,65309742
7.5,0.06165,0.07097,0.06476,0.06298,0.06165,65309740,65309738
10.5,0.04619,0.05924,0.05054,0.04805,0.04619,65337911,300459913
8.0,0.02459,0.03453,0.0279,0.02601,0.02459,65337911,65283395
8.0,0.08048,0.09042,0.08379,0.0819,0.08048,65337911,293820716
5.0,0.12895,0.13516,0.13102,0.12984,0.12895,65309772,65309774
7.0,0.12908,0.13778,0.13198,0.13032,0.12908,65309772,65295206
7.0,0.0597,0.0684,0.0626,0.06094,0.0597,65309772,65366846
9.5,0.05851,0.07032,0.06245,0.0602,0.05851,65309772,65322161
6.5,0.12899,0.13707,0.13168,0.13014,0.12899,65309774,65309776
5.0,0.12895,0.13516,0.13102,0.12984,0.12895,65309774,65309772
3.0,0.05854,0.06227,0.05978,0.05907,0.05854,65309774,65322163
1.5,0.05966,0.06152,0.06028,0.05993,0.05966,65309774,65353322
60.0,0.05385,0.12841,0.0787,0.0645,0.05385,65309820,65314241
99.5,0.11116,0.23481,0.15238,0.12882,0.11116,65309820,65363251
70.5,0.0411,0.12871,0.0703,0.05362,0.0411,65309820,1677788942
73.0,0.04271,0.13342,0.07295,0.05567,0.04271,65309820,65309823
54.0,0.06503,0.13213,0.0874,0.07462,0.06503,65338019,65314180
58.5,0.03209,0.10479,0.05632,0.04248,0.03209,65338019,65350760
265.5,0.09316,0.42309,0.20314,0.14029,0.09316,65338019,65287128
85.5,0.07269,0.17894,0.10811,0.08787,0.07269,65338019,1058019903
67.5,0.02968,0.11356,0.05764,0.04166,0.02968,65339102,65339101
74.5,0.04733,0.13991,0.07819,0.06056,0.04733,65339102,65317747
70.5,0.03403,0.12164,0.06323,0.04655,0.03403,65339102,2583262440
53.5,0.06511,0.13159,0.08727,0.07461,0.06511,65339258,65325391
55.5,0.00418,0.07315,0.02717,0.01403,0.00418,65339258,259138838
47.0,0.09085,0.14926,0.11032,0.09919,0.09085,65339258,65336581
45.5,0.06497,0.12151,0.08382,0.07305,0.06497,65339258,65310823
52.5,0.08593,0.15117,0.10768,0.09525,0.08593,65310257,65284119
41.0,0.07907,0.13002,0.09605,0.08635,0.07907,65310257,65291184
40.0,0.05707,0.10678,0.07364,0.06417,0.05707,65310257,65311905
47.5,0.08836,0.14739,0.10804,0.09679,0.08836,65310268,65305298
25.0,0.08212,0.11319,0.09248,0.08656,0.08212,65310268,1119685669
15.0,0.02815,0.04679,0.03436,0.03081,0.02815,65310268,65328646
6.5,0.07028,0.07836,0.07297,0.07143,0.07028,65339690,65356861
13.5,0.04783,0.06461,0.05342,0.05023,0.04783,65339690,1157539327
7.0,0.04621,0.05491,0.04911,0.04745,0.04621,65339690,65339692
8.5,0.12945,0.14001,0.13297,0.13096,0.12945,65310626,65295120
15.0,0.12855,0.14719,0.13476,0.13121,0.12855,65310626,65341608
11.5,0.05245,0.06674,0.05721,0.05449,0.05245,65310626,258757443
9.0,0.05841,0.06959,0.06214,0.06001,0.05841,65310626,65310623
31.0,0.08957,0.12809,0.10241,0.09507,0.08957,65340079,65340076
29.0,0.05266,0.0887,0.06467,0.05781,0.05266,65340079,65310196
33.5,0.05302,0.09465,0.0669,0.05897,0.05302,65340079,65328382
24.5,0.08998,0.12043,0.10013,0.09433,0.08998,65340079,65317350
5.5,0.12877,0.1356,0.13105,0.12975,0.12877,65310688,65295218
7.0,0.12897,0.13767,0.13187,0.13021,0.12897,65310688,65331024
7.0,0.02316,0.03186,0.02606,0.0244,0.02316,65310688,65310690
6.5,0.05767,0.06575,0.06036,0.05882,0.05767,65310688,65310684
26.0,0.01459,0.0469,0.02536,0.01921,0.01459,65310760,65336808
7.0,0.04207,0.05077,0.04497,0.04331,0.04207,65310760,65360182
10.0,0.08715,0.09958,0.09129,0.08893,0.08715,65310760,65310754
46.0,0.10011,0.15727,0.11916,0.10828,0.10011,65340369,2450003421
3.5,0.01859,0.02294,0.02004,0.01921,0.01859,65340369,260333746
24.0,0.07226,0.10208,0.0822,0.07652,0.07226,65340369,65429708
8.5,0.05063,0.06119,0.05415,0.05214,0.05063,65340369,65340364
61.0,0.02694,0.10274,0.05221,0.03777,0.02694,65340391,65287137
114.0,0.07475,0.21641,0.12197,0.09499,0.07475,65340391,65334523
8.0,0.04473,0.05467,0.04804,0.04615,0.04473,65323822,65323826
13.0,0.07816,0.09431,0.08354,0.08047,0.07816,65323822,65323812
6.5,0.03936,0.04744,0.04205,0.04051,0.03936,65323826,65340654
4.0,0.0268,0.03177,0.02846,0.02751,0.0268,65323826,1211585290
4.0,0.05762,0.06259,0.05928,0.05833,0.05762,65323826,313886091
8.0,0.04473,0.05467,0.04804,0.04615,0.04473,65323826,65323822
23.0,0.0313,0.05988,0.04083,0.03538,0.0313,65323839,65305301
44.5,0.01744,0.07274,0.03587,0.02534,0.01744,65323839,65323843
23.0,0.01144,0.04002,0.02097,0.01552,0.01144,65323839,65300205
44.5,0.01744,0.07274,0.03587,0.02534,0.01744,65323843,65323839
17.0,0.11258,0.13371,0.11962,0.1156,0.11258,65340410,633022058
36.5,0.15044,0.1958,0.16556,0.15692,0.15044,65340410,65353139
1.5,0.04642,0.04828,0.04704,0.04669,0.04642,65340410,65332714
4.0,0.05856,0.06353,0.06022,0.05927,0.05856,65340451,65364837
4.0,0.04914,0.05411,0.0508,0.04985,0.04914,65340451,1707853562
9.0,0.12823,0.13941,0.13196,0.12983,0.12823,65340451,65340456
4.0,0.10124,0.10621,0.1029,0.10195,0.10124,65340451,1555305950
107.5,0.04633,0.17992,0.09086,0.06541,0.04633,65310910,65325804
89.5,0.03256,0.14378,0.06963,0.04845,0.03256,65310910,65299330
22.5,0.05467,0.08263,0.06399,0.05866,0.05467,65311281,65311274
29.0,0.16203,0.19807,0.17404,0.16718,0.16203,65311281,65311304
58.0,0.06341,0.13548,0.08743,0.07371,0.06341,65311799,65308867
44.5,0.06493,0.12023,0.08336,0.07283,0.06493,65311799,65321333
82.0,0.12856,0.23046,0.16253,0.14312,0.12856,65311799,65311818
21.0,0.05602,0.08212,0.06472,0.05975,0.05602,65312260,65312259
12.0,0.12148,0.13639,0.12645,0.12361,0.12148,65312260,65313422
10.5,0.06087,0.07392,0.06522,0.06273,0.06087,65312260,65303640
8.5,0.055,0.06556,0.05852,0.05651,0.055,65312260,65288870
49.5,0.03136,0.09287,0.05186,0.04015,0.03136,65312614,65327390
25.0,0.00813,0.0392,0.01849,0.01257,0.00813,65312614,612028732
44.5,0.03313,0.08843,0.05156,0.04103,0.03313,65312614,1067998754
25.5,0.06521,0.0969,0.07577,0.06974,0.06521,65312700,65319050
25.0,0.06527,0.09634,0.07563,0.06971,0.06527,65312700,65319046
24.5,0.04861,0.07906,0.05876,0.05296,0.04861,65312700,65312703
25.5,0.09097,0.12266,0.10153,0.0955,0.09097,65312700,65312698
6.0,0.00692,0.01438,0.00941,0.00799,0.00692,65312877,258958634
11.5,0.00942,0.02371,0.01418,0.01146,0.00942,65312877,2325127205
5.5,0.01778,0.02461,0.02006,0.01876,0.01778,65312877,1501430147
56.0,0.08601,0.1556,0.10921,0.09595,0.08601,65312877,65332576
35.0,0.026,0.06949,0.0405,0.03221,0.026,65313191,298940440
6.5,0.0692,0.07728,0.07189,0.07035,0.0692,65313191,65313194
12.0,0.10684,0.12175,0.11181,0.10897,0.10684,65313191,65314704
13.5,0.15147,0.16825,0.15706,0.15387,0.15147,65313328,65325562
15.5,0.03019,0.04945,0.03661,0.03294,0.03019,65313328,65313331
11.0,0.04024,0.05391,0.0448,0.04219,0.04024,65313328,65306148
23.5,0.09454,0.12374,0.10427,0.09871,0.09454,65313359,65325398
21.0,0.09128,0.11738,0.09998,0.09501,0.09128,65313359,65325395
26.0,0.06555,0.09786,0.07632,0.07017,0.06555,65313359,65313363
24.0,0.06647,0.09629,0.07641,0.07073,0.06647,65313359,65313357
11.5,0.02581,0.0401,0.03057,0.02785,0.02581,65313450,65313453
11.0,0.0624,0.07607,0.06696,0.06435,0.0624,65313450,65293488
44.5,0.03022,0.08552,0.04865,0.03812,0.03022,65313673,65313699
6.5,0.01518,0.02326,0.01787,0.01633,0.01518,65313673,65313671
45.5,0.09371,0.15025,0.11256,0.10179,0.09371,65313699,65350580
44.5,0.03022,0.08552,0.04865,0.03812,0.03022,65313699,65313673
69.5,0.08261,0.16898,0.1114,0.09495,0.08261,65313699,65303428
150.0,0.09004,0.27644,0.15217,0.11667,0.09004,65314158,65314156
159.5,0.03506,0.23327,0.10113,0.06338,0.03506,65314158,65299782
145.5,0.01945,0.20026,0.07972,0.04528,0.01945,65314158,65343963
172.5,0.02141,0.23577,0.09286,0.05203,0.02141,65314158,65343962
9.0,0.06655,0.07773,0.07028,0.06815,0.06655,65314250,65334565
4.0,0.1244,0.12937,0.12606,0.12511,0.1244,65314250,65334567
8.5,0.05129,0.06185,0.05481,0.0528,0.05129,65314250,65314247
73.0,0.01279,0.1035,0.04303,0.02575,0.01279,65314903,2449915890
37.0,0.02004,0.06602,0.03537,0.02661,0.02004,65314903,436978770
24.0,0.02476,0.05458,0.0347,0.02902,0.02476,65314903,2449915901
0.0,0.04285,0.04285,0.04285,0.04285,0.04285,65315055,469715214
0.0,0.00631,0.00631,0.00631,0.00631,0.00631,65315055,258755839
0.0,0.02409,0.02409,0.02409,0.02409,0.02409,65315055,616616215
1.0,0.02403,0.02527,0.02444,0.02421,0.02403,65315055,2315778868
519.5,0.08567,0.73124,0.30086,0.17789,0.08567,65316172,432780750
735.0,0.15264,1.066,0.45709,0.28312,0.15264,65316172,65316155
1652.5,0.12323,2.17674,0.80773,0.41659,0.12323,65316172,65329159
6.0,0.12538,0.13284,0.12787,0.12645,0.12538,65316342,65349389
10.5,0.04789,0.06094,0.05224,0.04975,0.04789,65316342,65330300
6.5,0.05819,0.06627,0.06088,0.05934,0.05819,65316342,65316336
1.5,0.03798,0.03984,0.0386,0.03825,0.03798,65316342,65330304
10.5,0.04014,0.05319,0.04449,0.042,0.04014,65316342,65316347
64.0,0.05125,0.13078,0.07776,0.06261,0.05125,2179349027,2382859186
4.0,0.01698,0.02195,0.01864,0.01769,0.01698,2179349027,2179343929
18.5,0.06381,0.0868,0.07147,0.06709,0.06381,2179349027,2179343917
66.5,0.03866,0.1213,0.06621,0.05047,0.03866,2179349056,1129584467
27.0,0.01718,0.05073,0.02836,0.02197,0.01718,2179349056,2179349057
87.5,0.03959,0.14832,0.07583,0.05512,0.03959,2179349056,2179349050
83.5,0.01029,0.11405,0.04488,0.02511,0.01029,2252547608,2252547606
82.5,0.0062,0.10872,0.04037,0.02085,0.0062,2252547608,267455477
252.0,0.02832,0.34147,0.1327,0.07306,0.02832,2252547608,2252547616
59.0,0.02409,0.09741,0.04853,0.03456,0.02409,2252547622,65291003
71.0,0.0348,0.12303,0.06421,0.0474,0.0348,2252547622,65291006
13.5,0.03066,0.04744,0.03625,0.03306,0.03066,2269180962,2269180954
10.0,0.01592,0.02835,0.02006,0.0177,0.01592,2269180962,2269198729
20.0,0.01678,0.04163,0.02506,0.02033,0.01678,2269180962,2269180931
1623.5,0.38089,2.39836,1.05338,0.6691,0.38089,2315555443,65374247
644.5,0.06361,0.86451,0.33058,0.17802,0.06361,2315555443,314137428
38.0,0.03141,0.07863,0.04715,0.03816,0.03141,2315698441,1723302512
38.5,0.01053,0.05837,0.02648,0.01736,0.01053,2315698441,65352605
644.5,0.08822,0.88912,0.35519,0.20263,0.08822,2315698441,65306390
2.0,0.02247,0.02496,0.0233,0.02283,0.02247,2315778240,65315046
4.5,0.02623,0.03182,0.02809,0.02703,0.02623,2315778240,1735954074
3.0,0.0077,0.01143,0.00894,0.00823,0.0077,2315778350,65307977
3.5,0.05844,0.06279,0.05989,0.05906,0.05844,2315778350,65336301
2.5,0.0391,0.04221,0.04014,0.03954,0.0391,2315778350,65341671
5.0,0.06118,0.06739,0.06325,0.06207,0.06118,2315778415,65358714
27.0,0.23742,0.27097,0.2486,0.24221,0.23742,2315778415,65358780
1.0,0.00773,0.00897,0.00814,0.00791,0.00773,2315778415,65342045
1.0,0.04972,0.05096,0.05013,0.0499,0.04972,2315778424,315426325
2.0,0.01481,0.0173,0.01564,0.01517,0.01481,2315778424,65309878
4.0,0.01455,0.01952,0.01621,0.01526,0.01455,2315778424,65329957
65.0,0.02307,0.10384,0.04999,0.03461,0.02307,1241673316,1241673392
65.0,0.02307,0.10384,0.04999,0.03461,0.02307,1241673392,1241673316
139.0,0.01481,0.18754,0.07239,0.03949,0.01481,1241673392,315706705
68.0,0.00443,0.08893,0.0326,0.0165,0.00443,1241673392,2054153734
158.5,0.02681,0.22377,0.09246,0.05495,0.02681,1241673593,65321081
79.5,0.02524,0.12403,0.05817,0.03935,0.02524,1241673593,65291043
16.5,0.02461,0.04511,0.03144,0.02754,0.02461,1243932242,65297806
15.0,0.00418,0.02282,0.01039,0.00684,0.00418,1243932242,316735471
23.0,0.00887,0.03745,0.0184,0.01295,0.00887,1250121926,65329114
40.0,0.0528,0.10251,0.06937,0.0599,0.0528,1250121926,65329117
81.5,0.02697,0.12825,0.06073,0.04144,0.02697,1250121926,371239924
61.0,0.01875,0.09455,0.04402,0.02958,0.01875,1250280701,268914033
960.5,0.02414,1.21772,0.422,0.19465,0.02414,1250280701,1250280484
174.0,0.00537,0.22159,0.07744,0.03626,0.00537,1250280701,1250280571
2.0,0.02246,0.02495,0.02329,0.02282,0.02246,1259164749,1259164761
12.0,0.00863,0.02354,0.0136,0.01076,0.00863,1259164749,274464905
12.0,0.00879,0.0237,0.01376,0.01092,0.00879,1259164749,274464910
17.5,0.02016,0.04191,0.02741,0.02327,0.02016,1260547100,65332352
28.0,0.10887,0.14366,0.12047,0.11384,0.10887,1260547100,65326861
256.0,0.14152,0.45964,0.24756,0.18697,0.14152,1260547100,997382757
30.0,0.05522,0.0925,0.06765,0.06055,0.05522,1261518752,1848703882
75.5,0.10501,0.19883,0.13628,0.11841,0.10501,1261518752,1848703893
17.0,0.00342,0.02455,0.01046,0.00644,0.00342,1261518752,423746683
17.0,0.00322,0.02435,0.01026,0.00624,0.00322,1261518752,1261518795
202.5,0.03717,0.28881,0.12105,0.07312,0.03717,1261518765,1261518769
864.0,0.1619,1.23556,0.51979,0.31528,0.1619,1261518765,271434682
